type,dim,n,k,time
kdtree,4,8000,10,38043
kdtree,5,8000,10,57942
kdtree,6,8000,10,85402
kdtree,7,8000,10,144490
kdtree,1,9000,10,780234
kdtree,2,9000,10,55904
kdtree,3,9000,10,33372
kdtree,4,9000,10,40605
kdtree,5,9000,10,58379
kdtree,6,9000,10,90487
kdtree,7,9000,10,146467
kdtree,1,10000,10,864068
kdtree,2,10000,10,58722
kdtree,3,10000,10,36278
kdtree,4,10000,10,41487
kdtree,5,10000,10,57867
kdtree,6,10000,10,88212
kdtree,7,10000,10,149394
kdtree,1,1000,20,114321
kdtree,2,1000,20,27724
kdtree,3,1000,20,21349
kdtree,4,1000,20,26900
kdtree,5,1000,20,35213
kdtree,6,1000,20,51018
kdtree,7,1000,20,71506
kdtree,1,2000,20,234553
kdtree,2,2000,20,41720
kdtree,3,2000,20,29800
kdtree,4,2000,20,33221
kdtree,5,2000,20,46262
kdtree,6,2000,20,70352
kdtree,7,2000,20,101468
kdtree,1,3000,20,333676
kdtree,2,3000,20,52004
kdtree,3,3000,20,35185
kdtree,4,3000,20,40177
kdtree,5,3000,20,55344
kdtree,6,3000,20,81894
kdtree,7,3000,20,121193
kdtree,1,4000,20,452273
kdtree,2,4000,20,58747
kdtree,3,4000,20,37591
kdtree,4,4000,20,42453
kdtree,5,4000,20,58529
kdtree,6,4000,20,84541
kdtree,7,4000,20,132461
kdtree,1,5000,20,555893
kdtree,2,5000,20,67098
kdtree,3,5000,20,40248
kdtree,4,5000,20,46408
kdtree,5,5000,20,60874
kdtree,6,5000,20,92778
kdtree,7,5000,20,145085
kdtree,1,6000,20,673043
kdtree,2,6000,20,71411
kdtree,3,6000,20,45013
kdtree,4,6000,20,50254
kdtree,5,6000,20,65559
kdtree,6,6000,20,102421
kdtree,7,6000,20,156878
kdtree,1,7000,20,762033
kdtree,2,7000,20,80346
kdtree,3,7000,20,47905
kdtree,4,7000,20,50423
kdtree,5,7000,20,70896
kdtree,6,7000,20,107082
kdtree,7,7000,20,171011
kdtree,1,8000,20,923538
kdtree,2,8000,20,85068
kdtree,3,8000,20,52480
kdtree,4,8000,20,55112
kdtree,5,8000,20,68496
kdtree,6,8000,20,107831
kdtree,7,8000,20,171681
kdtree,1,9000,20,1013818
kdtree,2,9000,20,91097
kdtree,3,9000,20,52809
kdtree,4,9000,20,57092
kdtree,5,9000,20,81295
kdtree,6,9000,20,118857
kdtree,7,9000,20,180022
kdtree,1,10000,20,1113970
kdtree,2,10000,20,93930
kdtree,3,10000,20,55869
kdtree,4,10000,20,57218
kdtree,5,10000,20,80745
kdtree,6,10000,20,119228
kdtree,7,10000,20,202376
kdtree,1,1000,30,110473
kdtree,2,1000,30,33444
kdtree,3,1000,30,25220
kdtree,4,1000,30,32035
kdtree,5,1000,30,41481
kdtree,6,1000,30,58430
kdtree,7,1000,30,80593
kdtree,1,2000,30,227373
kdtree,2,2000,30,48330
kdtree,3,2000,30,35136
kdtree,4,2000,30,41224
kdtree,5,2000,30,53332
kdtree,6,2000,30,82451
kdtree,7,2000,30,112907
kdtree,1,3000,30,333607
kdtree,2,3000,30,62709
kdtree,3,3000,30,42284
kdtree,4,3000,30,50680
kdtree,5,3000,30,65959
kdtree,6,3000,30,90901
kdtree,7,3000,30,137706
kdtree,1,4000,30,437509
kdtree,2,4000,30,72733
kdtree,3,4000,30,47467
kdtree,4,4000,30,53449
kdtree,5,4000,30,71492
kdtree,6,4000,30,106599
kdtree,7,4000,30,157608
kdtree,1,5000,30,541398
kdtree,2,5000,30,82855
kdtree,3,5000,30,52375
kdtree,4,5000,30,57464
kdtree,5,5000,30,81096
kdtree,6,5000,30,113483
kdtree,7,5000,30,164083
kdtree,1,6000,30,679055
kdtree,2,6000,30,90805
kdtree,3,6000,30,56651
kdtree,4,6000,30,61202
kdtree,5,6000,30,82799
kdtree,6,6000,30,120497
kdtree,7,6000,30,184873
kdtree,1,7000,30,769250
kdtree,2,7000,30,101635
kdtree,3,7000,30,61990
kdtree,4,7000,30,63400
kdtree,5,7000,30,87972
kdtree,6,7000,30,127957
kdtree,7,7000,30,195881
kdtree,1,8000,30,881628
kdtree,2,8000,30,106726
kdtree,3,8000,30,65071
kdtree,4,8000,30,67437
kdtree,5,8000,30,94276
kdtree,6,8000,30,136599
kdtree,7,8000,30,205267
kdtree,1,9000,30,1015648
kdtree,2,9000,30,115002
kdtree,3,9000,30,67706
kdtree,4,9000,30,71008
kdtree,5,9000,30,90027
kdtree,6,9000,30,144446
kdtree,7,9000,30,217798
kdtree,1,10000,30,1109795
kdtree,2,10000,30,120620
kdtree,3,10000,30,72576
kdtree,4,10000,30,76545
kdtree,5,10000,30,95918
kdtree,6,10000,30,146699
kdtree,7,10000,30,225451
kdtree,1,1000,40,120625
kdtree,2,1000,40,41632
kdtree,3,1000,40,32747
kdtree,4,1000,40,37931
kdtree,5,1000,40,50885
kdtree,6,1000,40,66173
kdtree,7,1000,40,92572
kdtree,1,2000,40,238136
kdtree,2,2000,40,61898
kdtree,3,2000,40,44263
kdtree,4,2000,40,51867
kdtree,5,2000,40,66248
kdtree,6,2000,40,91918
kdtree,7,2000,40,130099
kdtree,1,3000,40,363917
kdtree,2,3000,40,75363
kdtree,3,3000,40,53140
kdtree,4,3000,40,58884
kdtree,5,3000,40,76551
kdtree,6,3000,40,107239
kdtree,7,3000,40,157831
kdtree,1,4000,40,492566
kdtree,2,4000,40,87756
kdtree,3,4000,40,58908
kdtree,4,4000,40,79515
kdtree,5,4000,40,85199
kdtree,6,4000,40,123991
kdtree,7,4000,40,172845
kdtree,1,5000,40,594370
kdtree,2,5000,40,103280
kdtree,3,5000,40,63441
kdtree,4,5000,40,71040
kdtree,5,5000,40,90523
kdtree,6,5000,40,129904
kdtree,7,5000,40,197909
kdtree,1,6000,40,722390
kdtree,2,6000,40,109326
kdtree,3,6000,40,70196
kdtree,4,6000,40,72347
kdtree,5,6000,40,99908
kdtree,6,6000,40,143011
kdtree,7,6000,40,209300
kdtree,1,7000,40,842766
kdtree,2,7000,40,123409
kdtree,3,7000,40,75354
kdtree,4,7000,40,79579
kdtree,5,7000,40,102384
kdtree,6,7000,40,143760
kdtree,7,7000,40,230044
kdtree,1,8000,40,984154
kdtree,2,8000,40,133045
kdtree,3,8000,40,82786
kdtree,4,8000,40,88790
kdtree,5,8000,40,107065
kdtree,6,8000,40,168369
kdtree,7,8000,40,241500
kdtree,1,9000,40,1078467
kdtree,2,9000,40,141808
kdtree,3,9000,40,84779
kdtree,4,9000,40,87879
kdtree,5,9000,40,112992
kdtree,6,9000,40,162391
kdtree,7,9000,40,254164
kdtree,1,10000,40,1219478
kdtree,2,10000,40,150869
kdtree,3,10000,40,88586
kdtree,4,10000,40,107900
kdtree,5,10000,40,116779
kdtree,6,10000,40,179937
kdtree,7,10000,40,263678
kdtree,1,1000,50,122049
kdtree,2,1000,50,46399
kdtree,3,1000,50,38285
kdtree,4,1000,50,42484
kdtree,5,1000,50,57887
kdtree,6,1000,50,75099
kdtree,7,1000,50,100706
kdtree,1,2000,50,238271
kdtree,2,2000,50,67030
kdtree,3,2000,50,51147
kdtree,4,2000,50,58638
kdtree,5,2000,50,75527
kdtree,6,2000,50,101977
kdtree,7,2000,50,136709
kdtree,1,3000,50,369584
kdtree,2,3000,50,85682
kdtree,3,3000,50,60460
kdtree,4,3000,50,69972
kdtree,5,3000,50,87667
kdtree,6,3000,50,121558
kdtree,7,3000,50,169864
kdtree,1,4000,50,480956
kdtree,2,4000,50,104417
kdtree,3,4000,50,69094
kdtree,4,4000,50,77251
kdtree,5,4000,50,96715
kdtree,6,4000,50,135439
kdtree,7,4000,50,195505
kdtree,1,5000,50,603986
kdtree,2,5000,50,117929
kdtree,3,5000,50,77701
kdtree,4,5000,50,81608
kdtree,5,5000,50,106197
kdtree,6,5000,50,150813
kdtree,7,5000,50,217482
kdtree,1,6000,50,729649
kdtree,2,6000,50,124421
kdtree,3,6000,50,80958
kdtree,4,6000,50,87713
kdtree,5,6000,50,111178
kdtree,6,6000,50,155405
kdtree,7,6000,50,227431
kdtree,1,7000,50,835655
kdtree,2,7000,50,138948
kdtree,3,7000,50,87714
kdtree,4,7000,50,99119
kdtree,5,7000,50,117982
kdtree,6,7000,50,172277
kdtree,7,7000,50,249963
kdtree,1,8000,50,1019967
kdtree,2,8000,50,147413
kdtree,3,8000,50,91912
kdtree,4,8000,50,96486
kdtree,5,8000,50,122519
kdtree,6,8000,50,167985
kdtree,7,8000,50,267158
kdtree,1,9000,50,1136987
kdtree,2,9000,50,157530
kdtree,3,9000,50,96620
kdtree,4,9000,50,100520
kdtree,5,9000,50,126822
kdtree,6,9000,50,181010
kdtree,7,9000,50,275545
kdtree,1,10000,50,1213772
kdtree,2,10000,50,165360
kdtree,3,10000,50,102482
kdtree,4,10000,50,100574
kdtree,5,10000,50,130927
kdtree,6,10000,50,192568
kdtree,7,10000,50,282641
quadtree,2,1000,10,11770
quadtree,2,2000,10,18628
quadtree,2,3000,10,23125
quadtree,2,4000,10,22835
quadtree,2,5000,10,27233
quadtree,2,6000,10,31352
quadtree,2,7000,10,34597
quadtree,2,8000,10,36026
quadtree,2,9000,10,39547
quadtree,2,10000,10,41646
quadtree,2,1000,20,16849
quadtree,2,2000,20,26096
quadtree,2,3000,20,31894
quadtree,2,4000,20,36706
quadtree,2,5000,20,41469
quadtree,2,6000,20,46535
quadtree,2,7000,20,49511
quadtree,2,8000,20,54034
quadtree,2,9000,20,59957
quadtree,2,10000,20,62711
quadtree,2,1000,30,18669
quadtree,2,2000,30,29695
quadtree,2,3000,30,36039
quadtree,2,4000,30,45224
quadtree,2,5000,30,52264
quadtree,2,6000,30,58323
quadtree,2,7000,30,62664
quadtree,2,8000,30,67540
quadtree,2,9000,30,72521
quadtree,2,10000,30,70269
quadtree,2,1000,40,24128
quadtree,2,2000,40,35793
quadtree,2,3000,40,48382
quadtree,2,4000,40,56102
quadtree,2,5000,40,62758
quadtree,2,6000,40,69565
quadtree,2,7000,40,74466
quadtree,2,8000,40,84938
quadtree,2,9000,40,86563
quadtree,2,10000,40,87325
quadtree,2,1000,50,28819
quadtree,2,2000,50,40718
quadtree,2,3000,50,50570
quadtree,2,4000,50,59430
quadtree,2,5000,50,70807
quadtree,2,6000,50,73848
quadtree,2,7000,50,78967
quadtree,2,8000,50,90604
quadtree,2,9000,50,90191
quadtree,2,10000,50,104152
dumb,1,1000,10,18492
dumb,2,1000,10,26842
dumb,3,1000,10,33665
dumb,4,1000,10,44704
dumb,5,1000,10,55611
dumb,6,1000,10,62000
dumb,7,1000,10,67875
dumb,1,2000,10,37369
dumb,2,2000,10,51161
dumb,3,2000,10,63230
dumb,4,2000,10,84930
dumb,5,2000,10,101267
dumb,6,2000,10,116580
dumb,7,2000,10,134730
dumb,1,3000,10,53891
dumb,2,3000,10,74374
dumb,3,3000,10,95456
dumb,4,3000,10,120681
dumb,5,3000,10,154187
dumb,6,3000,10,174861
dumb,7,3000,10,193932
dumb,1,4000,10,71552
dumb,2,4000,10,100213
dumb,3,4000,10,125586
dumb,4,4000,10,162590
dumb,5,4000,10,204001
dumb,6,4000,10,243378
dumb,7,4000,10,259821
dumb,1,5000,10,89164
dumb,2,5000,10,124123
dumb,3,5000,10,155951
dumb,4,5000,10,209570
dumb,5,5000,10,254873
dumb,6,5000,10,286111
dumb,7,5000,10,321578
dumb,1,6000,10,105090
dumb,2,6000,10,149565
dumb,3,6000,10,187325
dumb,4,6000,10,243285
dumb,5,6000,10,298836
dumb,6,6000,10,351282
dumb,7,6000,10,407581
dumb,1,7000,10,131825
dumb,2,7000,10,186169
dumb,3,7000,10,229088
dumb,4,7000,10,288567
dumb,5,7000,10,353251
dumb,6,7000,10,410133
dumb,7,7000,10,456737
dumb,1,8000,10,142544
dumb,2,8000,10,198169
dumb,3,8000,10,248612
dumb,4,8000,10,326232
dumb,5,8000,10,428101
dumb,6,8000,10,483556
dumb,7,8000,10,518706
dumb,1,9000,10,157881
dumb,2,9000,10,221783
dumb,3,9000,10,284289
dumb,4,9000,10,364142
dumb,5,9000,10,447002
dumb,6,9000,10,518861
dumb,7,9000,10,580608
dumb,1,10000,10,174274
dumb,2,10000,10,249428
dumb,3,10000,10,328814
dumb,4,10000,10,433392
dumb,5,10000,10,519602
dumb,6,10000,10,602264
dumb,7,10000,10,658693
dumb,1,1000,20,22260
dumb,2,1000,20,32764
dumb,3,1000,20,40353
dumb,4,1000,20,52558
dumb,5,1000,20,63655
dumb,6,1000,20,73604
dumb,7,1000,20,83604
dumb,1,2000,20,42115
dumb,2,2000,20,59637
dumb,3,2000,20,73766
dumb,4,2000,20,97490
dumb,5,2000,20,123606
dumb,6,2000,20,140010
dumb,7,2000,20,155911
dumb,1,3000,20,64881
dumb,2,3000,20,88536
dumb,3,3000,20,110969
dumb,4,3000,20,151680
dumb,5,3000,20,179262
dumb,6,3000,20,202895
dumb,7,3000,20,235856
dumb,1,4000,20,95105
dumb,2,4000,20,119407
dumb,3,4000,20,148125
dumb,4,4000,20,192106
dumb,5,4000,20,248734
dumb,6,4000,20,276280
dumb,7,4000,20,303083
dumb,1,5000,20,111537
dumb,2,5000,20,144417
dumb,3,5000,20,180651
dumb,4,5000,20,236097
dumb,5,5000,20,286617
dumb,6,5000,20,344491
dumb,7,5000,20,382944
dumb,1,6000,20,137500
dumb,2,6000,20,179447
dumb,3,6000,20,216014
dumb,4,6000,20,280765
dumb,5,6000,20,389441
dumb,6,6000,20,421980
dumb,7,6000,20,446653
dumb,1,7000,20,144197
dumb,2,7000,20,200294
dumb,3,7000,20,250966
dumb,4,7000,20,330021
dumb,5,7000,20,397580
dumb,6,7000,20,460260
dumb,7,7000,20,516539
dumb,1,8000,20,164974
dumb,2,8000,20,225747
dumb,3,8000,20,285720
dumb,4,8000,20,370077
dumb,5,8000,20,460207
dumb,6,8000,20,537985
dumb,7,8000,20,598219
dumb,1,9000,20,184339
dumb,2,9000,20,256242
dumb,3,9000,20,324198
dumb,4,9000,20,403810
dumb,5,9000,20,487946
dumb,6,9000,20,555155
dumb,7,9000,20,621224
dumb,1,10000,20,192417
dumb,2,10000,20,274267
dumb,3,10000,20,334584
dumb,4,10000,20,430219
dumb,5,10000,20,569270
dumb,6,10000,20,637503
dumb,7,10000,20,703593
dumb,1,1000,30,23775
dumb,2,1000,30,34303
dumb,3,1000,30,43254
dumb,4,1000,30,72339
dumb,5,1000,30,65838
dumb,6,1000,30,75364
dumb,7,1000,30,93414
dumb,1,2000,30,44795
dumb,2,2000,30,67654
dumb,3,2000,30,83883
dumb,4,2000,30,106510
dumb,5,2000,30,129389
dumb,6,2000,30,146928
dumb,7,2000,30,162536
dumb,1,3000,30,65408
dumb,2,3000,30,90446
dumb,3,3000,30,111216
dumb,4,3000,30,140731
dumb,5,3000,30,174784
dumb,6,3000,30,204424
dumb,7,3000,30,246687
dumb,1,4000,30,95874
dumb,2,4000,30,126385
dumb,3,4000,30,155042
dumb,4,4000,30,205774
dumb,5,4000,30,245664
dumb,6,4000,30,277623
dumb,7,4000,30,311287
dumb,1,5000,30,109092
dumb,2,5000,30,150971
dumb,3,5000,30,187444
dumb,4,5000,30,248885
dumb,5,5000,30,301775
dumb,6,5000,30,346666
dumb,7,5000,30,391505
dumb,1,6000,30,125659
dumb,2,6000,30,180979
dumb,3,6000,30,217357
dumb,4,6000,30,336004
dumb,5,6000,30,407064
dumb,6,6000,30,447548
dumb,7,6000,30,489298
dumb,1,7000,30,156980
dumb,2,7000,30,225759
dumb,3,7000,30,261843
dumb,4,7000,30,348855
dumb,5,7000,30,415593
dumb,6,7000,30,491841
dumb,7,7000,30,547105
dumb,1,8000,30,178923
dumb,2,8000,30,249387
dumb,3,8000,30,312679
dumb,4,8000,30,390594
dumb,5,8000,30,479232
dumb,6,8000,30,577995
dumb,7,8000,30,645774
dumb,1,9000,30,201051
dumb,2,9000,30,270730
dumb,3,9000,30,346591
dumb,4,9000,30,442421
dumb,5,9000,30,553889
dumb,6,9000,30,623536
dumb,7,9000,30,698900
dumb,1,10000,30,222007
dumb,2,10000,30,305452
dumb,3,10000,30,405284
dumb,4,10000,30,503646
dumb,5,10000,30,608588
dumb,6,10000,30,731501
dumb,7,10000,30,805602
dumb,1,1000,40,27079
dumb,2,1000,40,38236
dumb,3,1000,40,49897
dumb,4,1000,40,61971
dumb,5,1000,40,71572
dumb,6,1000,40,87924
dumb,7,1000,40,100152
dumb,1,2000,40,53783
dumb,2,2000,40,73640
dumb,3,2000,40,96501
dumb,4,2000,40,121286
dumb,5,2000,40,145490
dumb,6,2000,40,169213
dumb,7,2000,40,191149
dumb,1,3000,40,79100
dumb,2,3000,40,109710
dumb,3,3000,40,129965
dumb,4,3000,40,156965
dumb,5,3000,40,200834
dumb,6,3000,40,222851
dumb,7,3000,40,245383
dumb,1,4000,40,93267
dumb,2,4000,40,134054
dumb,3,4000,40,167150
dumb,4,4000,40,208884
dumb,5,4000,40,267754
dumb,6,4000,40,305195
dumb,7,4000,40,343936
dumb,1,5000,40,122543
dumb,2,5000,40,171927
dumb,3,5000,40,211968
dumb,4,5000,40,254579
dumb,5,5000,40,322734
dumb,6,5000,40,400019
dumb,7,5000,40,403283
dumb,1,6000,40,131060
dumb,2,6000,40,186310
dumb,3,6000,40,235368
dumb,4,6000,40,308433
dumb,5,6000,40,388176
dumb,6,6000,40,425919
dumb,7,6000,40,494070
dumb,1,7000,40,158872
dumb,2,7000,40,220740
dumb,3,7000,40,270938
dumb,4,7000,40,350591
dumb,5,7000,40,428131
dumb,6,7000,40,509221
dumb,7,7000,40,561807
dumb,1,8000,40,173732
dumb,2,8000,40,247112
dumb,3,8000,40,303652
dumb,4,8000,40,394416
dumb,5,8000,40,507315
dumb,6,8000,40,588476
dumb,7,8000,40,682186
dumb,1,9000,40,205533
dumb,2,9000,40,297468
dumb,3,9000,40,370374
dumb,4,9000,40,478348
dumb,5,9000,40,584680
dumb,6,9000,40,676851
dumb,7,9000,40,741369
dumb,1,10000,40,224349
dumb,2,10000,40,317894
dumb,3,10000,40,438115
dumb,4,10000,40,583449
dumb,5,10000,40,713882
dumb,6,10000,40,802731
dumb,7,10000,40,869481
dumb,1,1000,50,28336
dumb,2,1000,50,40388
dumb,3,1000,50,52220
dumb,4,1000,50,67971
dumb,5,1000,50,78844
dumb,6,1000,50,92188
dumb,7,1000,50,105452
dumb,1,2000,50,53962
dumb,2,2000,50,77018
dumb,3,2000,50,106548
dumb,4,2000,50,131671
dumb,5,2000,50,151971
dumb,6,2000,50,172798
dumb,7,2000,50,200725
dumb,1,3000,50,78332
dumb,2,3000,50,119530
dumb,3,3000,50,139627
dumb,4,3000,50,168584
dumb,5,3000,50,200956
dumb,6,3000,50,237498
dumb,7,3000,50,274882
dumb,1,4000,50,92236
dumb,2,4000,50,138548
dumb,3,4000,50,186865
dumb,4,4000,50,221347
dumb,5,4000,50,270930
dumb,6,4000,50,294433
dumb,7,4000,50,329815
dumb,1,5000,50,115321
dumb,2,5000,50,203647
dumb,3,5000,50,212773
dumb,4,5000,50,259915
dumb,5,5000,50,329873
dumb,6,5000,50,368592
dumb,7,5000,50,398061
dumb,1,6000,50,128709
dumb,2,6000,50,186727
dumb,3,6000,50,227328
dumb,4,6000,50,291549
dumb,5,6000,50,350613
dumb,6,6000,50,406569
dumb,7,6000,50,464654
dumb,1,7000,50,140856
dumb,2,7000,50,192931
dumb,3,7000,50,263071
dumb,4,7000,50,349316
dumb,5,7000,50,391983
dumb,6,7000,50,461593
dumb,7,7000,50,530900
dumb,1,8000,50,162105
dumb,2,8000,50,222375
dumb,3,8000,50,286243
dumb,4,8000,50,362831
dumb,5,8000,50,478262
dumb,6,8000,50,520037
dumb,7,8000,50,571792
dumb,1,9000,50,176913
dumb,2,9000,50,259443
dumb,3,9000,50,345630
dumb,4,9000,50,430909
dumb,5,9000,50,510872
dumb,6,9000,50,591982
dumb,7,9000,50,672826
dumb,1,10000,50,196361
dumb,2,10000,50,272430
dumb,3,10000,50,360245
dumb,4,10000,50,480831
dumb,5,10000,50,630507
dumb,6,10000,50,691634
dumb,7,10000,50,756699
bucket,1,1000,10,3891
bucket,2,1000,10,18478
bucket,3,1000,10,49805
bucket,4,1000,10,89436
bucket,5,1000,10,113163
bucket,6,1000,10,110686
bucket,7,1000,10,136538
bucket,1,2000,10,5670
bucket,2,2000,10,34379
bucket,3,2000,10,93939
bucket,4,2000,10,142305
bucket,5,2000,10,214782
bucket,6,2000,10,241459
bucket,7,2000,10,275134
bucket,1,3000,10,6990
bucket,2,3000,10,33785
bucket,3,3000,10,132904
bucket,4,3000,10,236473
bucket,5,3000,10,325635
bucket,6,3000,10,351969
bucket,7,3000,10,403968
bucket,1,4000,10,7079
bucket,2,4000,10,45863
bucket,3,4000,10,169050
bucket,4,4000,10,316295
bucket,5,4000,10,456576
bucket,6,4000,10,508045
bucket,7,4000,10,550376
bucket,1,5000,10,8288
bucket,2,5000,10,53591
bucket,3,5000,10,180215
bucket,4,5000,10,429797
bucket,5,5000,10,530672
bucket,6,5000,10,621805
bucket,7,5000,10,690063
bucket,1,6000,10,11058
bucket,2,6000,10,61858
bucket,3,6000,10,193558
bucket,4,6000,10,504627
bucket,5,6000,10,604909
bucket,6,6000,10,795891
bucket,7,6000,10,847663
bucket,1,7000,10,9705
bucket,2,7000,10,66828
bucket,3,7000,10,268885
bucket,4,7000,10,427245
bucket,5,7000,10,611301
bucket,6,7000,10,932125
bucket,7,7000,10,1034239
bucket,1,8000,10,10815
bucket,2,8000,10,88834
bucket,3,8000,10,274038
bucket,4,8000,10,542451
bucket,5,8000,10,749588
bucket,6,8000,10,1114075
bucket,7,8000,10,1277618
bucket,1,9000,10,12167
bucket,2,9000,10,77460
bucket,3,9000,10,333021
bucket,4,9000,10,614213
bucket,5,9000,10,896482
bucket,6,9000,10,1296786
bucket,7,9000,10,1520923
bucket,1,10000,10,12526
bucket,2,10000,10,90813
bucket,3,10000,10,358178
bucket,4,10000,10,658486
bucket,5,10000,10,920693
bucket,6,10000,10,1265000
bucket,7,10000,10,1344965
bucket,1,1000,20,3905
bucket,2,1000,20,17162
bucket,3,1000,20,53418
bucket,4,1000,20,89936
bucket,5,1000,20,102853
bucket,6,1000,20,125679
bucket,7,1000,20,129295
bucket,1,2000,20,5342
bucket,2,2000,20,32048
bucket,3,2000,20,74855
bucket,4,2000,20,159634
bucket,5,2000,20,211675
bucket,6,2000,20,213290
bucket,7,2000,20,269433
bucket,1,3000,20,6966
bucket,2,3000,20,38606
bucket,3,3000,20,121550
bucket,4,3000,20,237207
bucket,5,3000,20,306177
bucket,6,3000,20,334620
bucket,7,3000,20,383869
bucket,1,4000,20,7528
bucket,2,4000,20,43277
bucket,3,4000,20,154840
bucket,4,4000,20,274781
bucket,5,4000,20,387571
bucket,6,4000,20,453211
bucket,7,4000,20,516274
bucket,1,5000,20,8448
bucket,2,5000,20,50132
bucket,3,5000,20,145946
bucket,4,5000,20,369611
bucket,5,5000,20,496995
bucket,6,5000,20,536723
bucket,7,5000,20,599430
bucket,1,6000,20,7835
bucket,2,6000,20,58167
bucket,3,6000,20,188867
bucket,4,6000,20,448401
bucket,5,6000,20,475301
bucket,6,6000,20,657191
bucket,7,6000,20,735868
bucket,1,7000,20,9120
bucket,2,7000,20,55951
bucket,3,7000,20,239005
bucket,4,7000,20,382584
bucket,5,7000,20,560656
bucket,6,7000,20,776681
bucket,7,7000,20,862331
bucket,1,8000,20,10089
bucket,2,8000,20,80157
bucket,3,8000,20,240716
bucket,4,8000,20,489805
bucket,5,8000,20,641425
bucket,6,8000,20,884186
bucket,7,8000,20,988922
bucket,1,9000,20,10743
bucket,2,9000,20,69066
bucket,3,9000,20,266106
bucket,4,9000,20,535884
bucket,5,9000,20,714470
bucket,6,9000,20,1029141
bucket,7,9000,20,1144763
bucket,1,10000,20,12322
bucket,2,10000,20,90313
bucket,3,10000,20,341279
bucket,4,10000,20,604235
bucket,5,10000,20,862113
bucket,6,10000,20,1237268
bucket,7,10000,20,1351194
bucket,1,1000,30,4954
bucket,2,1000,30,18459
bucket,3,1000,30,54245
bucket,4,1000,30,71574
bucket,5,1000,30,119833
bucket,6,1000,30,114963
bucket,7,1000,30,147137
bucket,1,2000,30,6069
bucket,2,2000,30,31937
bucket,3,2000,30,77143
bucket,4,2000,30,145377
bucket,5,2000,30,226955
bucket,6,2000,30,238250
bucket,7,2000,30,275410
bucket,1,3000,30,7214
bucket,2,3000,30,36289
bucket,3,3000,30,131267
bucket,4,3000,30,227139
bucket,5,3000,30,334911
bucket,6,3000,30,357849
bucket,7,3000,30,398994
bucket,1,4000,30,8576
bucket,2,4000,30,42715
bucket,3,4000,30,158505
bucket,4,4000,30,319984
bucket,5,4000,30,434245
bucket,6,4000,30,484311
bucket,7,4000,30,534051
bucket,1,5000,30,7844
bucket,2,5000,30,58028
bucket,3,5000,30,192785
bucket,4,5000,30,390786
bucket,5,5000,30,544877
bucket,6,5000,30,595931
bucket,7,5000,30,664487
bucket,1,6000,30,10033
bucket,2,6000,30,62481
bucket,3,6000,30,207427
bucket,4,6000,30,455795
bucket,5,6000,30,523853
bucket,6,6000,30,694168
bucket,7,6000,30,752263
bucket,1,7000,30,9725
bucket,2,7000,30,59212
bucket,3,7000,30,230683
bucket,4,7000,30,405299
bucket,5,7000,30,589591
bucket,6,7000,30,863437
bucket,7,7000,30,930673
bucket,1,8000,30,10426
bucket,2,8000,30,64305
bucket,3,8000,30,295679
bucket,4,8000,30,474919
bucket,5,8000,30,687795
bucket,6,8000,30,1009781
bucket,7,8000,30,1185076
bucket,1,9000,30,10877
bucket,2,9000,30,69028
bucket,3,9000,30,303526
bucket,4,9000,30,551142
bucket,5,9000,30,784971
bucket,6,9000,30,1156107
bucket,7,9000,30,1256888
bucket,1,10000,30,11457
bucket,2,10000,30,79744
bucket,3,10000,30,346525
bucket,4,10000,30,674454
bucket,5,10000,30,912748
bucket,6,10000,30,1312201
bucket,7,10000,30,1343267
bucket,1,1000,40,3802
bucket,2,1000,40,18339
bucket,3,1000,40,66151
bucket,4,1000,40,70527
bucket,5,1000,40,98089
bucket,6,1000,40,126824
bucket,7,1000,40,119946
bucket,1,2000,40,5493
bucket,2,2000,40,28917
bucket,3,2000,40,73376
bucket,4,2000,40,156080
bucket,5,2000,40,205628
bucket,6,2000,40,216276
bucket,7,2000,40,253041
bucket,1,3000,40,6757
bucket,2,3000,40,32829
bucket,3,3000,40,109123
bucket,4,3000,40,222406
bucket,5,3000,40,300902
bucket,6,3000,40,329754
bucket,7,3000,40,365778
bucket,1,4000,40,7727
bucket,2,4000,40,55067
bucket,3,4000,40,163733
bucket,4,4000,40,291386
bucket,5,4000,40,401404
bucket,6,4000,40,457728
bucket,7,4000,40,496227
bucket,1,5000,40,7971
bucket,2,5000,40,54933
bucket,3,5000,40,149142
bucket,4,5000,40,360979
bucket,5,5000,40,500827
bucket,6,5000,40,578250
bucket,7,5000,40,630801
bucket,1,6000,40,8958
bucket,2,6000,40,53540
bucket,3,6000,40,216845
bucket,4,6000,40,471872
bucket,5,6000,40,486840
bucket,6,6000,40,718659
bucket,7,6000,40,776888
bucket,1,7000,40,10237
bucket,2,7000,40,90549
bucket,3,7000,40,279578
bucket,4,7000,40,527455
bucket,5,7000,40,617980
bucket,6,7000,40,851330
bucket,7,7000,40,947113
bucket,1,8000,40,11080
bucket,2,8000,40,65313
bucket,3,8000,40,270817
bucket,4,8000,40,481578
bucket,5,8000,40,715267
bucket,6,8000,40,1084784
bucket,7,8000,40,1329205
bucket,1,9000,40,13272
bucket,2,9000,40,77516
bucket,3,9000,40,335711
bucket,4,9000,40,634006
bucket,5,9000,40,964213
bucket,6,9000,40,1370932
bucket,7,9000,40,1534977
